Nome_estado,setor,emp,dep,sit,capital,desp_investimento,lucros,link,indicio_dependencia,tipo_indicio
São Paulo,INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO,Instituto de Pesquisas Tecnológicas do Estado de São Paulo SA,Dependente,ATIVA,0,13539378.48,-13531993.58,https://ipt.br/wp-content/uploads/2024/03/Carta-Anual-de-Governanca-Corporativa-IPT-2023.pdf,DEPENDENTE,DEPENDENTE
Alagoas,GESTÃO DE ATIVOS,Alagoas Ativos SA,Não Dependente,ATIVA,0,0,-97606.31,https://www.alagoasativos.com.br/governanca/politicas/,NÃO DEPENDENTE,NÃO DEPENDENTE
Alagoas,COMUNICAÇÃO,Companhia de Edição Impressão e Publicação de Alagoas,Não Dependente,ATIVA,0,0,-261187.32,https://www.imprensaoficial.al.gov.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Alagoas,SANEAMENTO,Companhia de Saneamento de Alagoas,Não Dependente,ATIVA,287699727.53,47592842.83,-61231260.37,https://www.casal.al.gov.br/tipo-de-arquivo/carta-anual-de-politicas-publicas-e-governanca-corporativa-governanca/,NÃO DEPENDENTE,NÃO DEPENDENTE
Alagoas,GÁS E DERIVADOS,Gás de Alagoas SA,Não Dependente,ATIVA,0,30295852.31,47641826.43,https://governanca.algas.com.br/carta-anual-de-politicas-publicas-e-governanca-corporativa,NÃO DEPENDENTE,NÃO DEPENDENTE
Amapá,GÁS E DERIVADOS,Companhia de Gás do Amapá,Não Dependente,ATIVA,101000,0,-221000,https://gasap.com.br/pre-qualificacao,NÃO DEPENDENTE,NÃO DEPENDENTE
Amapá,FINANCEIRO,Agência de Fomento Popular,Não Dependente,ATIVA,0,0,-2253804.96,https://www.afap.ap.gov.br/transparencia/governanca/2020,NÃO DEPENDENTE,NÃO DEPENDENTE
Amazonas,FINANCEIRO,Agência de Fomento do Estado do Amazonas SA,Não Dependente,ATIVA,0,271947503.36,2545582.48,https://www.afeam.am.gov.br/wp-content/uploads/2024/05/CARTA-ANUAL-2023-VF-assinado.pdf,NÃO DEPENDENTE,NÃO DEPENDENTE
Amazonas,GESTÃO DE ATIVOS,Companhia Amazonense de Desenvolvimento e Mobilização de Ativos,Não Dependente,ATIVA,0,22907,-4389277.14,https://www.cada.am.gov.br/wp-content/uploads/2024/03/CARTA-DE-SERVICOS-2024.pdf,NÃO DEPENDENTE,NÃO DEPENDENTE
Amazonas,GÁS E DERIVADOS,Companhia de Gás do Amazonas,Não Dependente,ATIVA,0,55352633.59,168444871.53,https://www.cigas-am.com.br/relatorio-de-sustentabilidade,NÃO DEPENDENTE,NÃO DEPENDENTE
Amazonas,INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO,PRODAM Processamento de Dados Amazonas SA,Não Dependente,ATIVA,0,1465262,-16612229,https://prodam.am.gov.br/acesso-a-informacao/carta-de-governanca-2023/,NÃO DEPENDENTE,NÃO DEPENDENTE
Bahia,GÁS E DERIVADOS,Companhia de Gás da Bahia,Não Dependente,ATIVA,0,204541319.05,439676112.87,https://www.bahiagas.com.br/sobre-a-bahiagas/cartas-anuais,NÃO DEPENDENTE,NÃO DEPENDENTE
Bahia,GESTÃO DE ATIVOS,Empresa Baiana de Ativos SA,Não Dependente,ATIVA,0,897,-2909421,http://www.bahiainveste.ba.gov.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Bahia,SANEAMENTO,Empresa Baiana de Águas e Saneamento,Não Dependente,ATIVA,106916330.43,923481585.74,868107052.24,https://www.embasa.ba.gov.br/index.php/institucional/a-embasa/governanca/carta-anual-de-governanca-corporativa,NÃO DEPENDENTE,NÃO DEPENDENTE
Bahia,FINANCEIRO,Agência de Fomento do Estado da Bahia SA,Não Dependente,ATIVA,0,0,67422565,https://www.desenbahia.ba.gov.br/wp-content/uploads/2024/05/carta-anual-politicas-publicas-e-governanca-corporativa-2023-revfinal.pdf,NÃO DEPENDENTE,NÃO DEPENDENTE
Bahia,COMUNICAÇÃO,Empresa Gráfica da Bahia,Não Dependente,ATIVA,0,0,-329184,http://www.egba.ba.gov.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Bahia,INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO,Companhia de Processamento de Dados do Estado da Bahia,Não Dependente,ATIVA,8829991,31729773,17236658.58,https://www.prodeb.ba.gov.br/sites/default/files/repositorio-midias/documentos/2024-04/Carta%20aos%20Acionistas%20Exerc%C3%ADcio%202023.pdf,NÃO DEPENDENTE,NÃO DEPENDENTE
Bahia,HABITAÇÃO E URBANIZAÇÃO,Habitação e Urbanização da Bahia SA,Não Dependente,EM LIQUIDAÇÃO,0,0,11981603.15,Site não disponível,NÃO DEPENDENTE,NÃO DEPENDENTE
Ceará,DESENVOLVIMENTO REGIONAL,Agência de Desenvolvimento do Estado do Ceará SA,Não Dependente,ATIVA,0,14522328,12418460,https://www.adece.ce.gov.br/governanca-corporativa/,NÃO DEPENDENTE,NÃO DEPENDENTE
Ceará,SANEAMENTO,Companhia de Água e Esgoto do Ceará,Não Dependente,ATIVA,0,1153191499.04,120220575.51,https://www.cagece.com.br/governanca-corporativa/informacoes/,NÃO DEPENDENTE,NÃO DEPENDENTE
Ceará,GESTÃO DE ATIVOS,Companhia de Participação de Ativos do Ceará,Não Dependente,ATIVA,0,169390.51,-1573967.56,https://cepart.com.br/carta-anual/,NÃO DEPENDENTE,NÃO DEPENDENTE
Ceará,ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS,Centrais de Abastecimento do Ceará SA,Não Dependente,ATIVA,0,0,-228466.05,https://www.ceasa-ce.com.br/governanca/,NÃO DEPENDENTE,NÃO DEPENDENTE
Ceará,GÁS E DERIVADOS,Companhia de Gás do Ceará,Não Dependente,ATIVA,0,38532500.88,90125076.53,https://www.cegas.com.br/carta-anual-de-politicas-publicas-e-governanca-corporativa/,NÃO DEPENDENTE,NÃO DEPENDENTE
Ceará,SANEAMENTO,Companhia de Gestão dos Recursos Hídricos,Não Dependente,ATIVA,8498667,18427894,5029827,https://portal.cogerh.com.br/carta-anual-de-politicas-publicas-e-governanca-corporativa-2/,NÃO DEPENDENTE,NÃO DEPENDENTE
Ceará,PORTOS E HIDROVIAS,Companhia de Desenvolvimento do Complexo Industrial e Portuário do Pecém,Não Dependente,ATIVA,0,57571499.21,98053362.81,https://www.complexodopecem.com.br/docs/carta-anual/,NÃO DEPENDENTE,NÃO DEPENDENTE
Ceará,PORTOS E HIDROVIAS,ZPE Ceará,Não Dependente,ATIVA,0,2513276.43,9359281.34,https://zpeceara.com.br/carta-anual-de-politicas-publicas-e-governanca-corporativa/,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,FINANCEIRO,Banco Regional de Brasília,Não Dependente,ATIVA,0,104997122.52,204880334.37,https://novo.brb.com.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,FINANCEIRO,Cartão BRB,Não Dependente,ATIVA,0,135309342.88,84667614.18,https://www.brbcard.com.br/wp-content/uploads/2024/09/Carta-Anual-Politicas-Publicas-Gov-Corporativa-2023-vf.pdf,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,FINANCEIRO,BRB Crédito Financiamento e Investimento,Não Dependente,ATIVA,0,0,77594764.15,https://novo.brb.com.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,FINANCEIRO,BRB Distribuidora de Títulos e Valores Mobiliários,Não Dependente,ATIVA,0,0,1555863.09,https://novo.brb.com.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,FINANCEIRO,BRB Serviços,Não Dependente,ATIVA,0,2679677,1247346,https://www.brbservicos.com.br,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS,Centrais de Abastecimento do Distrito Federal,Não Dependente,ATIVA,0,615522.97,-2338321.41,https://www.ceasa.df.gov.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,SANEAMENTO,Companhia de Saneamento Ambiental do Distrito Federal,Não Dependente,ATIVA,0,303403483.34,157249950,https://www.caesb.df.gov.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,ENERGIA,Companhia Energética de Brasília,Não Dependente,ATIVA,0,34661913.07,183510404.56,https://ri.ceb.com.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,GÁS E DERIVADOS,Companhia Brasiliense de Gás,Não Dependente,ATIVA,0,0,-1620755.68,https://www.cebgas.com.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,ENERGIA,CEB Geração,Não Dependente,ATIVA,0,2457257.55,2351616.74,https://www.ceb.com.br/Documentos.aspx?IdCanal=hD8pqKNE+C5Xrd39y4J+Tg==,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,ENERGIA,CEB Iluminação Pública e Serviços,Não Dependente,ATIVA,0,87878.74,11429000.12,https://www.ceb.com.br/ListaBusca.aspx?busca=carta%20anual,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,ENERGIA,CEB Lajeado,Não Dependente,ATIVA,0,26552,118233995.16,https://www.ceb.com.br/listgroup.aspx?idCanal=ttqsU4WMkmrdTOYKgb2BgA==,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,ENERGIA,CEB Participações,Não Dependente,ATIVA,0,21080.33,16372619.22,https://www.ceb.com.br/Documentos.aspx?IdCanal=uLdevE5UUjlDpqJy4WGHDQ==,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,OUTROS,PROFLORA,Não Dependente,EM LIQUIDAÇÃO,0,0,-516928.28,Site não disponível,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,HABITAÇÃO E URBANIZAÇÃO,Companhia Imobiliária de Brasília,Não Dependente,ATIVA,0,0,362990597.68,https://www.terracap.df.gov.br/index.php/acesso-informacao/normas-manuais-e-politicas,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,FINANCEIRO,BRB  Administradora e Corretora de Seguros SA,Não Dependente,ATIVA,0,0,64636859,https://novo.brb.com.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Distrito Federal,OUTROS,BIOTIC SA,Não Dependente,ATIVA,5794655,401917.62,653133,https://www.bioticsa.com.br/legislacao,NÃO DEPENDENTE,NÃO DEPENDENTE
Espiríto Santo,HABITAÇÃO E URBANIZAÇÃO,Companhia de Habitação e Urbanização do Estado do Espírito Santo  em liquidação,Não Dependente,EM LIQUIDAÇÃO,0,0,44610.3,https://seger.es.gov.br/autarquias,NÃO DEPENDENTE,NÃO DEPENDENTE
Espiríto Santo,FINANCEIRO,BANDES Banco de Desenvolvimento do Espírito Santo,Não Dependente,ATIVA,0,6186937.34,75969518.14,https://www.bandes.com.br/Site/Dinamico/Show/933/Governanca-Corporativa,NÃO DEPENDENTE,NÃO DEPENDENTE
Goiás,GÁS E DERIVADOS,Agência Goiana de Gás Canalizado SA,Não Dependente,ATIVA,0,1876.1,-880774.49,https://www.goiasgas.com.br/acesso-a-informacao/governanca/carta-anual-de-governanca,NÃO DEPENDENTE,NÃO DEPENDENTE
Goiás,ENERGIA,Companhia Celg de Participações,Não Dependente,ATIVA,0,39303354.72,48730589.05,https://celgpar.com/AcessoItem.aspx?100,NÃO DEPENDENTE,NÃO DEPENDENTE
Goiás,FINANCEIRO,Agência de Fomento de Goiás SA,Não Dependente,ATIVA,3199176.39,0,4085296.4,https://www.goiasfomento.com/acesso-a-informacao/carta-anual-de-governanca-corporativa/,NÃO DEPENDENTE,NÃO DEPENDENTE
Goiás,FINANCEIRO,Caixa Econômica do Estado de Goiás,Não Dependente,EM LIQUIDAÇÃO,0,0,0,http://www.administracao.go.gov.br,NÃO DEPENDENTE,NÃO DEPENDENTE
Goiás,ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS,Centrais de Abastecimento de Goiás SA,Não Dependente,ATIVA,0,3290524.05,99308.38,https://goias.gov.br/ceasa/carta-anual-de-governanca-corporativa/,NÃO DEPENDENTE,NÃO DEPENDENTE
Goiás,DESENVOLVIMENTO REGIONAL,Companhia de Desenvolvimento Econômico de Goiás,Não Dependente,ATIVA,0,0,4153718,https://www.codego.com.br/acesso-a-informacao/carta-anual-de-politicas-publicas-e-governanca-corporativa/,NÃO DEPENDENTE,NÃO DEPENDENTE
Goiás,SANEAMENTO,Saneamento de Goiás SA,Não Dependente,ATIVA,0,836375317.96,583856297.72,https://ri.saneago.com.br/relatorios-anuais,NÃO DEPENDENTE,NÃO DEPENDENTE
Goiás,GESTÃO DE ATIVOS,Companhia de Investimento e Parcerias do Estado de Goiás,Não Dependente,ATIVA,40735547.38,0,-2547105.16,https://goias.gov.br/goiasparcerias/carta-anual-de-governanca-corporativa/,NÃO DEPENDENTE,NÃO DEPENDENTE
Goiás,ENERGIA,Lago Azul Transmissão SA,Não Dependente,ATIVA,0,936460,1893100.41,https://laztrans.com.br/AcessoItem.aspx?39,NÃO DEPENDENTE,NÃO DEPENDENTE
Goiás,ENERGIA,Firminópolis Transmissão SA,Não Dependente,ATIVA,0,30000,6339054.4,https://ri.celgpar.com/BuscaPagina.aspx?ID={41799EC4-9CB4-4F81-BC75-64087B8BE678},NÃO DEPENDENTE,NÃO DEPENDENTE
Maranhão,SANEAMENTO,Companhia de Saneamento Ambiental do Maranhão,Não Dependente,ATIVA,296119010.23,41113135.27,-197742000,https://www.caema.ma.gov.br/index.php/a-caema/governanca/carta-anual,NÃO DEPENDENTE,NÃO DEPENDENTE
Maranhão,PORTOS E HIDROVIAS,Empresa Maranhense de Administração Portuária,Não Dependente,ATIVA,5000000,46124740.46,126169834.95,https://www.portodoitaqui.com/emap/carta-anual,NÃO DEPENDENTE,NÃO DEPENDENTE
Maranhão,GÁS E DERIVADOS,Companhia Maranhense de Gás,Não Dependente,ATIVA,0,0,5293000,https://www.gasmar.com.br/carta-anual-de-governanca,NÃO DEPENDENTE,NÃO DEPENDENTE
Maranhão,SAÚDE,Empresa Maranhense de Serviços Hospitalares,Não Dependente,ATIVA,0,2201141.15,163288235.47,https://www.emserh.ma.gov.br/carta-anual-de-politicas-publicas-e-governanca/,NÃO DEPENDENTE,NÃO DEPENDENTE
Maranhão,GESTÃO DE ATIVOS,Maranhão Parcerias,Não Dependente,ATIVA,31378356.92,0,56605674,https://mapa.ma.gov.br/programas-ou-campanhas/carta-anual,NÃO DEPENDENTE,NÃO DEPENDENTE
Mato Grosso,FINANCEIRO,Agência de Fomento do Estado de Mato Grosso SA,Não Dependente,ATIVA,0,0,3121000,https://www.desenvolve.mt.gov.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Mato Grosso,TRANSPORTE,Concessionaria Rota do Oeste SA Subsidiaria,Não Dependente,ATIVA,0,0,0,https://www.mtpar.mt.gov.br/cartaanual,NÃO DEPENDENTE,NÃO DEPENDENTE
Mato Grosso do Sul,SANEAMENTO,Empresa de Saneamento de Mato Grosso do Sul SA,Não Dependente,ATIVA,0,262343421.53,69129838.93,https://www.sanesul.ms.gov.br/governanca-corporativa-na-sanesul,NÃO DEPENDENTE,NÃO DEPENDENTE
Mato Grosso do Sul,ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS,Centrais de Abastecimento de Mato Grosso do Sul SA,Não Dependente,ATIVA,0,7166.06,642777.96,https://www.ceasa.ms.gov.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Mato Grosso do Sul,OUTROS,Loteria Estadual de MS,Não Dependente,ATIVA,0,0,0,Página da internet não localizada,NÃO DEPENDENTE,NÃO DEPENDENTE
Mato Grosso do Sul,GÁS E DERIVADOS,Companhia de Gás do Estado de Mato Grosso do Sul,Não Dependente,ATIVA,0,29146880.55,53629783.77,https://transparencia.msgas.com.br/GovernancaCorporativa,NÃO DEPENDENTE,NÃO DEPENDENTE
Minas Gerais,FINANCEIRO,Banco de Desenvolvimento de Minas Gerais SA,Não Dependente,ATIVA,0,16824035.54,97485812.54,https://www.bdmg.mg.gov.br/wp-content/uploads/2023/05/230303_Carta_Anual_Politicas_Publicas_e_Gov_Corporativa_BDMG_2022.pdf,NÃO DEPENDENTE,NÃO DEPENDENTE
Minas Gerais,ENERGIA,Companhia Energética de Minas Gerais,Não Dependente,ATIVA,0,5167633000,5766835000,https://www.cemig.com.br/search/carta+anual,NÃO DEPENDENTE,NÃO DEPENDENTE
Minas Gerais,DESENVOLVIMENTO REGIONAL,Companhia de Desenvolvimento de Minas Gerais,Não Dependente,ATIVA,0,10111596.15,888440846.54,http://www.codemge.com.br/a-codemge/governanca/,NÃO DEPENDENTE,NÃO DEPENDENTE
Minas Gerais,DESENVOLVIMENTO REGIONAL,Companhia de Desenvolvimento Econômico de Minas Gerais,Não Dependente,ATIVA,0,0,1586358191.05,http://www.codemig.com.br/a-codemig/governanca/,NÃO DEPENDENTE,NÃO DEPENDENTE
Minas Gerais,HABITAÇÃO E URBANIZAÇÃO,Companhia de Habitação do Estado de Minas Gerais,Não Dependente,ATIVA,127572750.65,0,-153388000,http://www.cohab.mg.gov.br/carta-anual-de-politicas-publicas-e-governanca-corporativa/,NÃO DEPENDENTE,NÃO DEPENDENTE
Minas Gerais,SANEAMENTO,Companhia de Saneamento de Minas Gerais,Não Dependente,ATIVA,0,1456047379.23,1379345576.14,https://api.mziq.com/mzfilemanager/v2/d/8bdb3906-0618-4e78-bbe3-a0be9f02d8cc/22725bd1-70b7-6e6c-bec8-490914f29c7c?origin=2,NÃO DEPENDENTE,NÃO DEPENDENTE
Minas Gerais,SANEAMENTO,Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais SA,Não Dependente,ATIVA,0,27462391.78,-18348301.42,https://api.mziq.com/mzfilemanager/v2/d/8bdb3906-0618-4e78-bbe3-a0be9f02d8cc/22725bd1-70b7-6e6c-bec8-490914f29c7c?origin=2,NÃO DEPENDENTE,NÃO DEPENDENTE
Minas Gerais,GÁS E DERIVADOS,Companhia de Gás de Minas Gerais,Não Dependente,ATIVA,0,301856528.34,596088897.6,https://api.mziq.com/mzfilemanager/v2/d/f991396d-aa51-4366-b93d-af70a51d7b15/f3b62961-fb6b-48bb-ac7e-913d88c8d015?origin=1,NÃO DEPENDENTE,NÃO DEPENDENTE
Minas Gerais,TRANSPORTE,Trem Metropolitano de Belo Horizonte SA,Não Dependente,ATIVA,0,0,-17963,http://www.infraestrutura.mg.gov.br/images/documentos/metrominas/publicacoes-anuais/2022/Carta-Anual-de-Governanca-Corporativa.pdf,NÃO DEPENDENTE,NÃO DEPENDENTE
Minas Gerais,GESTÃO DE ATIVOS,Minas Gerais Participações SA,Não Dependente,ATIVA,115906179.75,0,-65852806.14,https://www.mgipart.com.br/governanca/PoliticasPublicasEGovernancas,NÃO DEPENDENTE,NÃO DEPENDENTE
Minas Gerais,OUTROS,Minas Gerais Administração e Serviços SA,Não Dependente,ATIVA,0,2735480.09,70534415.55,https://www.mgs.srv.br/detalhe-da-materia/info/cartas-anuais/16767,NÃO DEPENDENTE,NÃO DEPENDENTE
Minas Gerais,INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO,Companhia de Tecnologia da Informação do Estado de Minas Gerais,Não Dependente,ATIVA,0,4337448.65,54894000,https://www.prodemge.gov.br/governanca/carta-anual#2023,NÃO DEPENDENTE,NÃO DEPENDENTE
Paraná,SANEAMENTO,Companhia de Saneamento do Estado do Paraná,Não Dependente,ATIVA,0,1926103301.29,1503362549.61,https://ri.sanepar.com.br/governanca-corporativa/praticas-de-governanca-corporativa/2023,NÃO DEPENDENTE,NÃO DEPENDENTE
Paraná,FINANCEIRO,Agência de Fomento do Paraná SA,Não Dependente,ATIVA,0,16952.9,193433469.38,https://www.fomento.pr.gov.br/Pagina/GOVERNANCA-CORPORATIVA,NÃO DEPENDENTE,NÃO DEPENDENTE
Paraná,OUTROS,Estrada de Ferro Paraná Oeste SA,Não Dependente,ATIVA,0,106827.47,-9961374.07,https://www.ferroeste.pr.gov.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Paraná,INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO,Companhia de Tecnologia da Informação e Comunicação do Paraná,Não Dependente,ATIVA,0,0,84462650,https://www.celepar.pr.gov.br/sites/celepar/arquivos_restritos/files/documento/2024-04/cartadegovernancacorporativa2023_4.pdf,NÃO DEPENDENTE,NÃO DEPENDENTE
Paraná,ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS,Centrais de Abastecimento do Paraná SA,Não Dependente,ATIVA,0,7463228.08,4967533.14,https://www.ceasa.pr.gov.br/Pagina/Governanca-Corporativa,NÃO DEPENDENTE,NÃO DEPENDENTE
Paraná,PORTOS E HIDROVIAS,Administração dos Portos de Paranaguá e Antonina,Não Dependente,ATIVA,0,14859088.35,188678079.41,https://www.portosdoparana.pr.gov.br/sites/portos/arquivos_restritos/files/documento/2024-04/carta_de_governanca_2023_publicavel.pdf,NÃO DEPENDENTE,NÃO DEPENDENTE
Paraíba,GÁS E DERIVADOS,Companhia Paraibana de Gás,Não Dependente,ATIVA,0,11318000,12135000,https://pbgas.com.br/wp-content/uploads/2024/04/2023-DC-PBGAS-.pdf,NÃO DEPENDENTE,NÃO DEPENDENTE
Paraíba,SANEAMENTO,Companhia de Água e Esgotos da Paraíba,Não Dependente,ATIVA,124326481.62,267459483.03,23370350.06,https://www.cagepa.pb.gov.br/carta-anual/,NÃO DEPENDENTE,NÃO DEPENDENTE
Paraíba,INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO,Companhia de Processamento de Dados da Paraíba,Não Dependente,ATIVA,0,189381.73,2276944.51,https://codata.pb.gov.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Paraíba,COMUNICAÇÃO,Empresa Paraibana de Comunicação,Não Dependente,ATIVA,0,3606667.17,648062.53,https://epc.pb.gov.br/governanca/carta-anual/carta,NÃO DEPENDENTE,NÃO DEPENDENTE
Paraíba,PORTOS E HIDROVIAS,Companhia Docas da Paraíba,Não Dependente,ATIVA,0,89434166,254955,https://portodecabedelo.pb.gov.br/governanca-corporativa/,NÃO DEPENDENTE,NÃO DEPENDENTE
Pará,FINANCEIRO,Banco do Estado do Pará,Não Dependente,ATIVA,0,54435736.38,281127985.69,https://ri.banpara.b.br/governanca-corporativa/carta-anual-de-governanca/,NÃO DEPENDENTE,NÃO DEPENDENTE
Pará,DESENVOLVIMENTO REGIONAL,Comp Adm da Zona de Processamento de Exp de Barcarena,Não Dependente,ATIVA,15512125,0,34281.24,https://www.codec.pa.gov.br/sobre-a-cazbar/,NÃO DEPENDENTE,NÃO DEPENDENTE
Pará,SANEAMENTO,Companhia de Saneamento do Pará,Não Dependente,ATIVA,175094889.79,146213040.65,-1002614063.86,https://www.cosanpa.pa.gov.br/institucional/,NÃO DEPENDENTE,NÃO DEPENDENTE
Pará,GÁS E DERIVADOS,Companhia de Gás do Pará,Não Dependente,ATIVA,2428519.46,0,-4768282.98,https://gasdopara.com.br/transparencia-publica/normativos-internos/,NÃO DEPENDENTE,NÃO DEPENDENTE
Pernambuco,DESENVOLVIMENTO REGIONAL,Agência de Desenvolvimento Econômico de Pernambuco SA,Não Dependente,ATIVA,0,0,3409177,https://www.adepe.pe.gov.br/carta-anual-de-politicas-publicas-e-governanca-corporativa/,NÃO DEPENDENTE,NÃO DEPENDENTE
Pernambuco,FINANCEIRO,Agência de Fomento do Estado de Pernambuco SA,Não Dependente,ATIVA,0,0,-1579619.97,https://site.age.pe.gov.br/index.php/governanca-corporativa/,NÃO DEPENDENTE,NÃO DEPENDENTE
Pernambuco,COMUNICAÇÃO,Companhia Editora de Pernambuco,Não Dependente,ATIVA,0,1104455.11,-1824103,https://www.cepe.com.br/transparencia/governanca-corporativa,NÃO DEPENDENTE,NÃO DEPENDENTE
Pernambuco,SANEAMENTO,Companhia Pernambucana de Saneamento,Não Dependente,ATIVA,231707574.56,494474141.89,93966876.61,https://servicos.compesa.com.br/governanca/,NÃO DEPENDENTE,NÃO DEPENDENTE
Pernambuco,GÁS E DERIVADOS,Companhia Pernambucana de Gás,Não Dependente,ATIVA,0,114103201,95623874,https://novo.copergas.com.br/portais/portal-da-governanca/index.php?option=com_content&view=article&id=29&Itemid=202,NÃO DEPENDENTE,NÃO DEPENDENTE
Pernambuco,SAÚDE,Laboratório Farmacêutico do Estado de PE Gov Miguel Arraes SA,Não Dependente,ATIVA,0,29290631,15611346.7,https://www.lafepe.pe.gov.br/governanca,NÃO DEPENDENTE,NÃO DEPENDENTE
Pernambuco,PORTOS E HIDROVIAS,Porto do Recife SA,Não Dependente,ATIVA,11220000,1415840.69,2209994.92,https://www.portodorecife.pe.gov.br/governanca-corporativa.php,NÃO DEPENDENTE,NÃO DEPENDENTE
Pernambuco,PORTOS E HIDROVIAS,Complexo Industrial Portuário Governador Eraldo Gueiros,Não Dependente,ATIVA,0,112049191.34,114358033.03,https://www.suape.pe.gov.br/pt/transparencia/governanca-corporativa/carta-anual-de-politicas-publicas-e-de-governanca-corporativa,NÃO DEPENDENTE,NÃO DEPENDENTE
Piauí,FINANCEIRO,Agência de Fomento e Desenvolvimento do Estado do Piauí SA,Não Dependente,ATIVA,0,0,1535875.09,https://portal.pi.gov.br/fomento/carta-anual-de-governanca/#123-124-2023-1679469123,NÃO DEPENDENTE,NÃO DEPENDENTE
Piauí,DESENVOLVIMENTO REGIONAL,Companhia Administradora da Zona de Processamento de Exportação de ParnaíbaPI SA,Não Dependente,ATIVA,0,772529.03,-8655555.29,https://investepiaui.com/zpe/,NÃO DEPENDENTE,NÃO DEPENDENTE
Piauí,DESENVOLVIMENTO REGIONAL,Agência de Atração de Investimentos Estratégicos do Piauí SA,Não Dependente,ATIVA,4500,77973358.63,-30272296.11,https://investepiaui.com/nossos-servicos/,NÃO DEPENDENTE,NÃO DEPENDENTE
Rio Grande do Norte,SANEAMENTO,Companhia de Águas e Esgotos do Rio Grande do Norte,Não Dependente,ATIVA,0,183341100.36,62623874.47,https://www.caern.com.br/,NÃO DEPENDENTE,NÃO DEPENDENTE
Rio Grande do Norte,FINANCEIRO,Agência de Fomento do Rio Grande do Norte SA,Não Dependente,ATIVA,0,38032.22,3061267.95,https://www.agnrn.com.br/governanca/politicas-e-regulamentos/,NÃO DEPENDENTE,NÃO DEPENDENTE
Rio Grande do Norte,GÁS E DERIVADOS,Companhia Potiguar de Gás,Não Dependente,ATIVA,4277904.89,12103786,28152805.2,https://potigas.com.br/acesso-a-informacao/cartas,NÃO DEPENDENTE,NÃO DEPENDENTE
Rio Grande do Norte,GESTÃO DE ATIVOS,Empresa Gestora de Ativos,Não Dependente,ATIVA,49900000,0,0,http://www.adcon.rn.gov.br/ACERVO/EMGERN/DOC/DOC000000000328962.PDF,NÃO DEPENDENTE,NÃO DEPENDENTE
Rio Grande do Sul,INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO,Companhia de Processamento de Dados do Estado do RS,Não Dependente,ATIVA,0,52464693.65,33178696.3,https://www.procergs.rs.gov.br/carta-de-governanca-corporativa,NÃO DEPENDENTE,NÃO DEPENDENTE
Rio Grande do Sul,GESTÃO DE ATIVOS,Caixa de Administração da Dívida Pública Estadual,Não Dependente,ATIVA,0,0,-282398.51,http://www.cadip.rs.gov.br/lista/631/carta-anual-de-governanca-corporativa,NÃO DEPENDENTE,NÃO DEPENDENTE
Rio Grande do Sul,MINERAÇÃO,Companhia Riograndense de Mineração,Não Dependente,ATIVA,0,229801.98,8577334.58,http://www.crm.rs.gov.br/upload/arquivos/202203/25101002-carta-anual-de-politicas-publicas-e-governanca-corporativa-2022.pdf,NÃO DEPENDENTE,NÃO DEPENDENTE
